,source,confidence,target,weight
27739,MAFB,C,HDAC4,0.3333333333333333
27740,MAFB,C,FMN1,0.3333333333333333
27741,MAFB,C,FLNB,0.3333333333333333
27742,MAFB,C,ELMO1,0.3333333333333333
27743,MAFB,C,DTNA,0.3333333333333333
27744,MAFB,C,DST,0.3333333333333333
27745,MAFB,C,KCNMB2,0.3333333333333333
27746,MAFB,C,SEC14L1,0.3333333333333333
27747,MAFB,C,SLC39A11,0.3333333333333333
27748,MAFB,C,SMYD3,0.3333333333333333
27749,MAFB,C,ZMIZ1,0.3333333333333333
27750,MAFB,C,ZBTB20,0.3333333333333333
27751,MAFB,C,WDFY3,0.3333333333333333
27752,MAFB,C,TRIO,0.3333333333333333
27753,MAFB,C,TNS3,0.3333333333333333
27754,MAFB,C,TJP2,0.3333333333333333
27755,MAFB,C,TENT5B,0.3333333333333333
27756,MAFB,C,TENM2,0.3333333333333333
27757,MAFB,C,TBXAS1,0.3333333333333333
27758,MAFB,C,TACC2,0.3333333333333333
27759,MAFB,C,SYNE1,0.3333333333333333
27760,MAFB,C,ST18,0.3333333333333333
27761,MAFB,C,SRPK2,0.3333333333333333
27762,MAFB,C,SPAG9,0.3333333333333333
27763,MAFB,C,SOX9,0.3333333333333333
27764,SOX9,C,MAFB,0.3333333333333333
27765,MAFB,C,SNX29,0.3333333333333333
27766,MAFF,C,WWP2,0.3333333333333333
27767,KLF4,C,ZBTB7C,0.3333333333333333
27768,KLF4,C,XXYLT1,0.3333333333333333
27769,KLF4,C,TLN2,0.3333333333333333
27770,IRF3,C,KMT5A,0.3333333333333333
27771,IRF3,C,MATCAP1,0.3333333333333333
27772,IRF3,C,KCNAB2,0.3333333333333333
27773,IRF3,C,HGS,0.3333333333333333
27774,IRF3,C,H2BC5,0.3333333333333333
27775,IRF3,C,GTPBP6,0.3333333333333333
27776,IRF3,C,GTF3C5,0.3333333333333333
27777,IRF3,C,KMT5C,0.3333333333333333
27778,IRF3,C,GPR108,0.3333333333333333
27779,IRF3,C,FOXK2,0.3333333333333333
27780,IRF3,C,FBXO24,0.3333333333333333
27781,IRF3,C,ERCC2,0.3333333333333333
27782,IRF3,C,DDX39A,0.3333333333333333
27783,IRF3,C,DCAF15,0.3333333333333333
27784,IRF3,C,CYTH2,0.3333333333333333
27785,IRF3,C,CREB3L4,0.3333333333333333
27786,IRF3,C,GLCCI1,0.3333333333333333
27787,IRF3,C,CRAMP1,0.3333333333333333
27788,IRF3,C,LMBR1L,0.3333333333333333
27789,IRF3,C,MED24,0.3333333333333333
27790,IRF3,C,TMEM160,0.3333333333333333
27791,IRF3,C,TEPSIN,0.3333333333333333
27792,IRF3,C,TCF3,0.3333333333333333
27793,IRF3,C,SLC25A28,0.3333333333333333
27794,IRF3,C,SHARPIN,0.3333333333333333
27795,IRF3,C,RPL18A,0.3333333333333333
27796,IRF3,C,RHPN1,0.3333333333333333
27797,IRF3,C,LRRC45,0.3333333333333333
27798,IRF3,C,RFX1,0.3333333333333333
27799,IRF3,C,RAB11B,0.3333333333333333
27800,IRF3,C,PRPF31,0.3333333333333333
27801,IRF3,C,PHPT1,0.3333333333333333
27802,IRF3,C,PABPN1,0.3333333333333333
27803,IRF3,C,NUBP2,0.3333333333333333
27804,IRF3,C,NARF,0.3333333333333333
27805,IRF3,C,MVD,0.3333333333333333
27806,IRF3,C,RAB4B,0.3333333333333333
27807,IRF3,C,TMEM161A,0.3333333333333333
27808,IRF3,C,CNPY3,0.3333333333333333
27809,IRF3,C,CLK3,0.3333333333333333
27810,IRF2,C,WDR74,0.3333333333333333
27811,IRF2,C,UBR2,0.3333333333333333
27812,IRF2,C,UBE2L6,0.3333333333333333
27813,IRF2,C,UBE2D3,0.3333333333333333
27814,IRF2,C,TGIF1,0.3333333333333333
27815,IRF2,C,TASOR2,0.3333333333333333
27816,IRF2,C,TAL1,0.3333333333333333
27817,IRF2,C,ZC3HAV1,0.3333333333333333
27818,IRF2,C,ST6GAL1,0.3333333333333333
27819,IRF2,C,SP140L,0.3333333333333333
27820,IRF2,C,SOCS1,0.3333333333333333
27821,IRF2,C,SLC25A22,0.3333333333333333
27822,IRF2,C,SEMA4C,0.3333333333333333
27823,IRF2,C,SEMA4B,0.3333333333333333
27824,IRF2,C,RNF111,0.3333333333333333
27825,IRF2,C,PTPN12,0.3333333333333333
27826,IRF2,C,SRBD1,0.3333333333333333
27827,IRF3,C,CNOT3,0.3333333333333333
27828,IRF2,C,ZEB2,0.3333333333333333
27829,IRF2,C,ZNF250,0.3333333333333333
27830,IRF3,C,CEP131,0.3333333333333333
27831,IRF3,C,CDCA3,0.3333333333333333
27832,IRF3,C,CCDC61,0.3333333333333333
27833,IRF3,C,BST2,0.3333333333333333
27834,IRF3,C,BCAS3,0.3333333333333333
27835,IRF3,C,BABAM1,0.3333333333333333
27836,IRF3,C,ARL16,0.3333333333333333
27837,IRF2,C,ZFP36,0.3333333333333333
27838,IRF3,C,APOBEC3G,0.3333333333333333
27839,IRF3,C,ANKRD23,0.3333333333333333
27840,IRF3,C,AKAP8L,0.3333333333333333
27841,IRF3,C,ABHD2,0.3333333333333333
27842,IRF3,C,ABCB9,0.3333333333333333
27843,IRF2,C,ZNF93,0.3333333333333333
27844,IRF2,C,ZNF566,0.3333333333333333
27845,ZNF263,C,IRF2,0.3333333333333333
27846,IRF3,C,APOBEC3C,0.3333333333333333
27847,IRF3,C,TMEM94,0.3333333333333333
27848,IRF3,C,TPCN1,0.3333333333333333
27849,IRF3,C,TRAF2,0.3333333333333333
27850,IRF4,C,SORBS1,0.3333333333333333
27851,IRF4,C,SMG6,0.3333333333333333
27852,IRF4,C,SMARCA2,0.3333333333333333
27853,IRF4,C,SLAMF7,0.3333333333333333
27854,IRF4,C,SAMD4A,0.3333333333333333
27855,IRF4,C,RTN4,0.3333333333333333
27856,IRF4,C,RHOH,0.3333333333333333
27857,IRF4,C,SORL1,0.3333333333333333
27858,IRF4,C,RAPGEF6,0.3333333333333333
27859,IRF4,C,PTK2B,0.3333333333333333
27860,IRF4,C,PPP2R5C,0.3333333333333333
27861,IRF4,C,POU2AF1,0.3333333333333333
27862,IRF4,C,PLXNC1,0.3333333333333333
27863,IRF4,C,PIK3AP1,0.3333333333333333
27864,IRF4,C,PIEZO2,0.3333333333333333
27865,IRF4,C,PEAK1,0.3333333333333333
27866,IRF4,C,RABGAP1L,0.3333333333333333
27867,IRF4,C,PBX1,0.3333333333333333
27868,IRF4,C,SP100,0.3333333333333333
27869,IRF4,C,TCF4,0.3333333333333333
27870,IRF9,C,GTPBP2,0.3333333333333333
27871,IRF9,C,GRK2,0.3333333333333333
27872,IRF9,C,FOXP1,0.3333333333333333
27873,IRF9,C,FIS1,0.3333333333333333
27874,IRF9,C,EVL,0.3333333333333333
27875,IRF9,C,EPHB4,0.3333333333333333
27876,IRF9,C,EIF3H,0.3333333333333333
27877,IRF4,C,SP140,0.3333333333333333
27878,IRF9,C,EGLN2,0.3333333333333333
27879,IRF9,C,DLGAP1,0.3333333333333333
27880,IRF9,C,ANK3,0.3333333333333333
27881,IRF4,C,ZNF365,0.3333333333333333
27882,IRF4,C,ZEB1,0.3333333333333333
27883,IRF4,C,TXNDC11,0.3333333333333333
27884,IRF4,C,TENM4,0.3333333333333333
27885,IRF4,C,TENM2,0.3333333333333333
27886,IRF9,C,DNAH17,0.3333333333333333
27887,IRF4,C,OSBPL3,0.3333333333333333
27888,IRF4,C,NLRC5,0.3333333333333333
27889,IRF4,C,NIBAN1,0.3333333333333333
27890,IRF4,C,CYTH1,0.3333333333333333
27891,IRF4,C,CTSC,0.3333333333333333
27892,IRF4,C,CTNND2,0.3333333333333333
27893,IRF4,C,CDYL,0.3333333333333333
27894,IRF4,C,CCDC88C,0.3333333333333333
27895,IRF4,C,CAST,0.3333333333333333
27896,IRF4,C,ARHGAP24,0.3333333333333333
27897,IRF4,C,CYTIP,0.3333333333333333
27898,IRF4,C,AHCYL2,0.3333333333333333
27899,IRF3,C,ZNF875,0.3333333333333333
27900,IRF3,C,ZNF775,0.3333333333333333
27901,IRF3,C,ZNF691,0.3333333333333333
27902,IRF3,C,ZNF574,0.3333333333333333
27903,IRF3,C,XRCC3,0.3333333333333333
27904,IRF3,C,WBP1,0.3333333333333333
27905,IRF3,C,TYK2,0.3333333333333333
27906,IRF4,C,AFF1,0.3333333333333333
27907,IRF4,C,DGKG,0.3333333333333333
27908,IRF4,C,DIS3L2,0.3333333333333333
27909,IRF4,C,DOCK10,0.3333333333333333
27910,IRF4,C,NFKBIZ,0.3333333333333333
27911,IRF4,C,MGLL,0.3333333333333333
27912,IRF4,C,LPP,0.3333333333333333
27913,IRF4,C,KSR1,0.3333333333333333
27914,IRF4,C,KLHL6,0.3333333333333333
27915,IRF4,C,KBTBD8,0.3333333333333333
27916,IRF4,C,KALRN,0.3333333333333333
27917,IRF4,C,JARID2,0.3333333333333333
27918,IRF4,C,JAK1,0.3333333333333333
27919,IRF4,C,IL16,0.3333333333333333
27920,IRF4,C,IKZF3,0.3333333333333333
27921,IRF4,C,IGF1R,0.3333333333333333
27922,IRF4,C,GRAMD2B,0.3333333333333333
27923,IRF4,C,GDI2,0.3333333333333333
27924,IRF4,C,ERN1,0.3333333333333333
27925,IRF4,C,ELMO1,0.3333333333333333
27926,IRF4,C,DTNB,0.3333333333333333
27927,IRF2,C,PTMA,0.3333333333333333
27928,IRF9,C,HLCS,0.3333333333333333
27929,IRF2,C,PRPSAP1,0.3333333333333333
27930,IRF2,C,PNRC2,0.3333333333333333
27931,IKZF1,C,MAD1L1,0.3333333333333333
27932,IKZF1,C,LYN,0.3333333333333333
27933,IKZF1,C,KDM2B,0.3333333333333333
27934,IKZF1,C,KCNAB2,0.3333333333333333
27935,IKZF1,C,ITPR1,0.3333333333333333
27936,IKZF1,C,IQGAP2,0.3333333333333333
27937,IKZF1,C,IL10RA,0.3333333333333333
27938,IKZF1,C,NABP1,0.3333333333333333
27939,IKZF1,C,GRAP2,0.3333333333333333
27940,IKZF1,C,ERC1,0.3333333333333333
27941,IKZF1,C,ELF4,0.3333333333333333
27942,IKZF1,C,DOCK11,0.3333333333333333
27943,IKZF1,C,CYRIB,0.3333333333333333
27944,IKZF1,C,CHST11,0.3333333333333333
27945,IKZF1,C,CDYL,0.3333333333333333
27946,IKZF1,C,ATP8B4,0.3333333333333333
27947,IKZF1,C,FYB1,0.3333333333333333
27948,IKZF1,C,ARID1A,0.3333333333333333
27949,IKZF1,C,NEK6,0.3333333333333333
27950,IKZF1,C,PIK3AP1,0.3333333333333333
27951,IKZF1,C,WNT5B,0.3333333333333333
27952,IKZF1,C,TRIB3,0.3333333333333333
27953,IKZF1,C,TNFAIP8,0.3333333333333333
27954,IKZF1,C,TET3,0.3333333333333333
27955,IKZF1,C,SUSD1,0.3333333333333333
27956,IKZF1,C,STK10,0.3333333333333333
27957,IKZF1,C,ST6GAL1,0.3333333333333333
27958,IKZF1,C,OSBPL3,0.3333333333333333
27959,IKZF1,C,SMOX,0.3333333333333333
27960,IKZF1,C,SAMSN1,0.3333333333333333
27961,IKZF1,C,PTPRJ,0.3333333333333333
27962,IKZF1,C,PTK2B,0.3333333333333333
27963,IKZF1,C,PRKCB,0.3333333333333333
27964,IKZF1,C,PREX1,0.3333333333333333
27965,IKZF1,C,PLB1,0.3333333333333333
27966,IKZF1,C,PIP4K2A,0.3333333333333333
27967,IKZF1,C,SMAP2,0.3333333333333333
27968,ZEB2,C,IKZF1,0.3333333333333333
27969,IKZF1,C,ARHGAP18,0.3333333333333333
27970,HSF1,C,UVSSA,0.3333333333333333
27971,HSF1,C,OSBPL3,0.3333333333333333
27972,HSF1,C,MYH9,0.3333333333333333
27973,HSF1,C,MROH1,0.3333333333333333
27974,HSF1,C,MPRIP,0.3333333333333333
27975,HSF1,C,MED15,0.3333333333333333
27976,HSF1,C,MCF2L,0.3333333333333333
27977,HSF1,C,MAP2K2,0.3333333333333333
27978,HSF1,C,PACS2,0.3333333333333333
27979,HSF1,C,LTBP4,0.3333333333333333
27980,HSF1,C,JSRP1,0.3333333333333333
27981,HSF1,C,IRF4,0.3333333333333333
27982,HSF1,C,INTS1,0.3333333333333333
27983,HSF1,C,IER5,0.3333333333333333
27984,HSF1,C,HSPH1,0.3333333333333333
27985,HSF1,C,HSPA8,0.3333333333333333
27986,HSF1,C,HSPA1L,0.3333333333333333
27987,HSF1,C,KLHL25,0.3333333333333333
27988,HSF1,C,ZMYND8,0.3333333333333333
27989,HSF1,C,PARP12,0.3333333333333333
27990,HSF1,C,PEMT,0.3333333333333333
27991,HSF1,C,TNK2,0.3333333333333333
27992,HSF1,C,TBCD,0.3333333333333333
27993,HSF1,C,TBC1D14,0.3333333333333333
27994,HSF1,C,SNED1,0.3333333333333333
27995,HSF1,C,SLC45A4,0.3333333333333333
27996,HSF1,C,SLC38A10,0.3333333333333333
27997,HSF1,C,SEC14L1,0.3333333333333333
27998,HSF1,C,PDXK,0.3333333333333333
27999,HSF1,C,RBFOX3,0.3333333333333333
28000,HSF1,C,RALGDS,0.3333333333333333
28001,HSF1,C,RAI1,0.3333333333333333
28002,HSF1,C,PTPA,0.3333333333333333
28003,HSF1,C,PRPF31,0.3333333333333333
28004,HSF1,C,PPP2R2C,0.3333333333333333
28005,HSF1,C,POLRMT,0.3333333333333333
28006,HSF1,C,PKIG,0.3333333333333333
28007,HSF1,C,RANBP3,0.3333333333333333
28008,IKZF1,C,ZEB2,0.3333333333333333
28009,IKZF1,C,ZFYVE28,0.3333333333333333
28010,IRF1,C,ACSL5,0.3333333333333333
28011,IRF2,C,HNRNPF,0.3333333333333333
28012,IRF2,C,GPBP1L1,0.3333333333333333
28013,IRF2,C,GALK2,0.3333333333333333
28014,IRF2,C,GAB1,0.3333333333333333
28015,IRF2,C,FOXP1,0.3333333333333333
28016,IRF2,C,FMR1,0.3333333333333333
28017,IRF2,C,FLT3LG,0.3333333333333333
28018,IRF2,C,HOXB3,0.3333333333333333
28019,IRF2,C,FANCA,0.3333333333333333
28020,IRF2,C,FAM111A,0.3333333333333333
28021,IRF2,C,DPYSL2,0.3333333333333333
28022,IRF2,C,DDX3X,0.3333333333333333
28023,IRF2,C,CEP128,0.3333333333333333
28024,IRF2,C,BTN3A3,0.3333333333333333
28025,IRF2,C,BTN3A1,0.3333333333333333
28026,IRF2,C,BBC3,0.3333333333333333
28027,IRF2,C,FAM13A,0.3333333333333333
28028,IRF2,C,ATF1,0.3333333333333333
28029,IRF2,C,IFIT3,0.3333333333333333
28030,IRF2,C,IL15RA,0.3333333333333333
28031,IRF2,C,PLAAT4,0.3333333333333333
28032,IRF2,C,PER1,0.3333333333333333
28033,IRF2,C,PATL1,0.3333333333333333
28034,IRF2,C,PARP14,0.3333333333333333
28035,IRF2,C,NUB1,0.3333333333333333
28036,IRF2,C,NOD1,0.3333333333333333
28037,IRF2,C,NFIX,0.3333333333333333
28038,IRF2,C,IKZF4,0.3333333333333333
28039,IRF2,C,NFIC,0.3333333333333333
28040,IRF2,C,MICB,0.3333333333333333
28041,IRF2,C,MDK,0.3333333333333333
28042,IRF2,C,MAX,0.3333333333333333
28043,IRF2,C,KLHL8,0.3333333333333333
28044,IRF2,C,ISG15,0.3333333333333333
28045,IRF2,C,ING1,0.3333333333333333
28046,IRF2,C,IL1R1,0.3333333333333333
28047,IRF2,C,NFE2L2,0.3333333333333333
28048,IRF2,C,ARID1B,0.3333333333333333
28049,IRF2,C,APOL2,0.3333333333333333
28050,IRF2,C,AFF1,0.3333333333333333
28051,IRF1,C,NFKBIZ,0.3333333333333333
28052,IRF1,C,NEDD9,0.3333333333333333
28053,IRF1,C,MIDEAS,0.3333333333333333
28054,IRF1,C,LITAF,0.3333333333333333
28055,KLF6,C,IRF1,0.3333333333333333
28056,IRF1,C,ISG15,0.3333333333333333
28057,IRF1,C,FKBP5,0.3333333333333333
28058,IRF1,C,NMI,0.3333333333333333
28059,IRF1,C,ETS2,0.3333333333333333
28060,IRF1,C,DDX60L,0.3333333333333333
28061,IRF1,C,CDK6,0.3333333333333333
28062,IRF1,C,CD47,0.3333333333333333
28063,IRF1,C,BHLHE40,0.3333333333333333
28064,IRF1,C,BCL3,0.3333333333333333
28065,IRF1,C,APOL3,0.3333333333333333
28066,IRF1,C,AFF1,0.3333333333333333
28067,IRF1,C,ELF4,0.3333333333333333
28068,IRF1,C,PHF3,0.3333333333333333
28069,IRF1,C,PIM1,0.3333333333333333
28070,IRF1,C,PRKD2,0.3333333333333333
28071,IRF1,C,ZC3HAV1,0.3333333333333333
28072,IRF1,C,VMP1,0.3333333333333333
28073,IRF1,C,UTRN,0.3333333333333333
28074,IRF1,C,UGCG,0.3333333333333333
28075,IRF1,C,UBE2L6,0.3333333333333333
28076,IRF1,C,TRANK1,0.3333333333333333
28077,IRF1,C,TGFB2,0.3333333333333333
28078,IRF1,C,TCF7L2,0.3333333333333333
28079,IRF1,C,TASOR2,0.3333333333333333
28080,IRF1,C,SMAD3,0.3333333333333333
28081,IRF1,C,SH3BP2,0.3333333333333333
28082,IRF1,C,SEMA4B,0.3333333333333333
28083,IRF1,C,SECTM1,0.3333333333333333
28084,IRF1,C,SEC31A,0.3333333333333333
28085,IRF1,C,RGS3,0.3333333333333333
28086,IRF1,C,RARA,0.3333333333333333
28087,IRF1,C,RABGAP1L,0.3333333333333333
28088,IRF2,C,PRKD2,0.3333333333333333
28089,MAZ,C,GPR137,0.3333333333333333
28090,IRF9,C,KCNMB2,0.3333333333333333
28091,IRF9,C,LYPLAL1,0.3333333333333333
28092,KLF1,C,NADK,0.3333333333333333
28093,KLF1,C,MICALL2,0.3333333333333333
28094,KLF1,C,MAST1,0.3333333333333333
28095,KLF1,C,LYL1,0.3333333333333333
28096,KLF1,C,LTBP4,0.3333333333333333
28097,KLF1,C,KLHL21,0.3333333333333333
28098,KLF1,C,KCTD2,0.3333333333333333
28099,KLF1,C,NOL4L,0.3333333333333333
28100,KLF1,C,KCNN4,0.3333333333333333
28101,KLF1,C,GPR137,0.3333333333333333
28102,KLF1,C,FBRSL1,0.3333333333333333
28103,KLF1,C,EVL,0.3333333333333333
28104,KLF1,C,EGFL7,0.3333333333333333
28105,KLF1,C,CTSB,0.3333333333333333
28106,KLF1,C,CPAMD8,0.3333333333333333
28107,KLF1,C,CNPPD1,0.3333333333333333
28108,KLF1,C,JADE2,0.3333333333333333
28109,KLF1,C,CHID1,0.3333333333333333
28110,KLF1,C,NQO2,0.3333333333333333
28111,KLF1,C,PKM,0.3333333333333333
28112,KLF1,C,UXS1,0.3333333333333333
28113,KLF1,C,TCEA2,0.3333333333333333
28114,KLF1,C,TBC1D14,0.3333333333333333
28115,KLF1,C,STON2,0.3333333333333333
28116,KLF1,C,SORBS1,0.3333333333333333
28117,KLF1,C,SNAP47,0.3333333333333333
28118,KLF1,C,SLC6A6,0.3333333333333333
28119,KLF1,C,PIM1,0.3333333333333333
28120,KLF1,C,SH3BP2,0.3333333333333333
28121,KLF1,C,SEPTIN9,0.3333333333333333
28122,KLF1,C,RNF38,0.3333333333333333
28123,KLF1,C,RERE,0.3333333333333333
28124,KLF1,C,RALGDS,0.3333333333333333
28125,KLF1,C,RAB3IL1,0.3333333333333333
28126,KLF1,C,PTPA,0.3333333333333333
28127,KLF1,C,PLEC,0.3333333333333333
28128,KLF1,C,SGMS1,0.3333333333333333
28129,KLF1,C,XXYLT1,0.3333333333333333
28130,KLF1,C,ARHGAP45,0.3333333333333333
28131,KLF1,C,AHNAK,0.3333333333333333
28132,JUND,C,ZBTB20,0.3333333333333333
28133,JUND,C,XXYLT1,0.3333333333333333
28134,JUND,C,UBC,0.3333333333333333
28135,JUND,C,TSC22D2,0.3333333333333333
28136,JUND,C,TGIF1,0.3333333333333333
28137,JUND,C,TACC2,0.3333333333333333
28138,JUND,C,STK40,0.3333333333333333
28139,KDM5B,C,CMIP,0.3333333333333333
28140,JUND,C,SPRED2,0.3333333333333333
28141,JUND,C,SH3KBP1,0.3333333333333333
28142,JUND,C,RUNX2,0.3333333333333333
28143,JUND,C,RTN4,0.3333333333333333
28144,JUND,C,RERE,0.3333333333333333
28145,JUND,C,RBPMS,0.3333333333333333
28146,JUND,C,RAPGEF4,0.3333333333333333
28147,JUND,C,PTK2,0.3333333333333333
28148,JUND,C,SNX29,0.3333333333333333
28149,KLF1,C,ANK1,0.3333333333333333
28150,KDM5B,C,CTNNA1,0.3333333333333333
28151,KDM5B,C,FOXP1,0.3333333333333333
28152,KLF1,C,AGRN,0.3333333333333333
28153,KLF1,C,ADAP1,0.3333333333333333
28154,KLF1,C,ACTB,0.3333333333333333
28155,KDM5B,C,VGLL4,0.3333333333333333
28156,KDM5B,C,TGIF1,0.3333333333333333
28157,KDM5B,C,SYNJ2,0.3333333333333333
28158,KDM5B,C,SMAD3,0.3333333333333333
28159,KDM5B,C,DAAM1,0.3333333333333333
28160,KDM5B,C,RREB1,0.3333333333333333
28161,KDM5B,C,PRRC2B,0.3333333333333333
28162,KDM5B,C,PPFIBP2,0.3333333333333333
28163,KDM5B,C,MYH9,0.3333333333333333
28164,KDM5B,C,MIDEAS,0.3333333333333333
28165,KDM5B,C,LHFPL2,0.3333333333333333
28166,KDM5B,C,JUP,0.3333333333333333
28167,KDM5B,C,JARID2,0.3333333333333333
28168,KDM5B,C,RAB11FIP4,0.3333333333333333
28169,KLF1,C,YWHAZ,0.3333333333333333
28170,KLF1,C,ZFP36,0.3333333333333333
28171,KLF1,C,ZNF276,0.3333333333333333
28172,KLF4,C,GSE1,0.3333333333333333
28173,KLF4,C,FHAD1,0.3333333333333333
28174,KLF4,C,EMP1,0.3333333333333333
28175,KLF4,C,EML2,0.3333333333333333
28176,KLF4,C,ECE1,0.3333333333333333
28177,KLF4,C,DENND3,0.3333333333333333
28178,KLF4,C,CHN2,0.3333333333333333
28179,KLF4,C,GSN,0.3333333333333333
28180,KLF4,C,CAST,0.3333333333333333
28181,KLF4,C,AUTS2,0.3333333333333333
28182,KLF4,C,ANXA4,0.3333333333333333
28183,KLF4,C,AFF1,0.3333333333333333
28184,KLF4,C,ACTB,0.3333333333333333
28185,KLF3,C,TSPAN12,0.3333333333333333
28186,KLF3,C,TRIO,0.3333333333333333
28187,KLF3,C,STXBP6,0.3333333333333333
28188,KLF4,C,BCAR3,0.3333333333333333
28189,KLF3,C,STRBP,0.3333333333333333
28190,KLF4,C,IFFO2,0.3333333333333333
28191,KLF4,C,MEF2D,0.3333333333333333
28192,KLF4,C,STON2,0.3333333333333333
28193,KLF4,C,STMN1,0.3333333333333333
28194,KLF4,C,SEPTIN9,0.3333333333333333
28195,KLF4,C,RCAN1,0.3333333333333333
28196,KLF4,C,RAP1GAP,0.3333333333333333
28197,KLF4,C,PTPN3,0.3333333333333333
28198,KLF4,C,PPP2R2C,0.3333333333333333
28199,KLF4,C,KLF3,0.3333333333333333
28200,KLF4,C,PKM,0.3333333333333333
28201,KLF4,C,PCBP1,0.3333333333333333
28202,KLF4,C,NEDD9,0.3333333333333333
28203,KLF4,C,NDST1,0.3333333333333333
28204,KLF4,C,NAV2,0.3333333333333333
28205,KLF4,C,MYLK,0.3333333333333333
28206,KLF4,C,MSI2,0.3333333333333333
28207,KLF4,C,MICAL3,0.3333333333333333
28208,KLF4,C,PFKFB3,0.3333333333333333
28209,KLF3,C,MYO5A,0.3333333333333333
28210,KLF3,C,MECOM,0.3333333333333333
28211,KLF3,C,KCNK1,0.3333333333333333
28212,KLF13,C,NDST1,0.3333333333333333
28213,KLF13,C,LTBP4,0.3333333333333333
28214,KLF13,C,KLHL21,0.3333333333333333
28215,KLF13,C,JADE1,0.3333333333333333
28216,KLF13,C,FSCN1,0.3333333333333333
28217,KLF13,C,FKBP5,0.3333333333333333
28218,KLF13,C,FCHO1,0.3333333333333333
28219,KLF13,C,NFIC,0.3333333333333333
28220,KLF13,C,FASN,0.3333333333333333
28221,KLF13,C,EML2,0.3333333333333333
28222,KLF13,C,DNAJB1,0.3333333333333333
28223,KLF13,C,BCL9L,0.3333333333333333
28224,KLF13,C,ATP6V0D1,0.3333333333333333
28225,KLF13,C,ARRDC2,0.3333333333333333
28226,KLF13,C,ARID1A,0.3333333333333333
28227,KLF13,C,AP3D1,0.3333333333333333
28228,KLF13,C,ERCC1,0.3333333333333333
28229,KLF13,C,OAZ1,0.3333333333333333
28230,KLF13,C,PISD,0.3333333333333333
28231,KLF13,C,PKNOX1,0.3333333333333333
28232,KLF3,C,GNG12,0.3333333333333333
28233,KLF3,C,CAST,0.3333333333333333
28234,KLF3,C,CACHD1,0.3333333333333333
28235,KLF3,C,BTBD3,0.3333333333333333
28236,KLF3,C,ARHGAP5,0.3333333333333333
28237,KLF3,C,ADD3,0.3333333333333333
28238,KLF13,C,TYRO3,0.3333333333333333
28239,KLF13,C,TBC1D14,0.3333333333333333
28240,KLF13,C,SNX8,0.3333333333333333
28241,KLF13,C,SLC1A5,0.3333333333333333
28242,KLF13,C,SEPTIN9,0.3333333333333333
28243,KLF13,C,SAMD11,0.3333333333333333
28244,KLF13,C,REST,0.3333333333333333
28245,KLF13,C,RCSD1,0.3333333333333333
28246,KLF13,C,RAPGEF3,0.3333333333333333
28247,KLF13,C,PTOV1,0.3333333333333333
28248,KLF13,C,PLEC,0.3333333333333333
28249,JUND,C,PARN,0.3333333333333333
28250,IRF9,C,LRBA,0.3333333333333333
28251,JUND,C,PARD3,0.3333333333333333
28252,JUND,C,MTHFD2L,0.3333333333333333
28253,JUN,C,MID1,0.3333333333333333
28254,JUN,C,MICAL2,0.3333333333333333
28255,JUN,C,MAFK,0.3333333333333333
28256,JUN,C,LTBP4,0.3333333333333333
28257,JUN,C,LPP,0.3333333333333333
28258,JUN,C,LMNA,0.3333333333333333
28259,JUN,C,KRT8,0.3333333333333333
28260,JUN,C,MMP19,0.3333333333333333
28261,JUN,C,KIAA1217,0.3333333333333333
28262,JUN,C,ITSN1,0.3333333333333333
28263,JUN,C,ITGBL1,0.3333333333333333
28264,JUN,C,IGF2BP3,0.3333333333333333
28265,JUN,C,HEXB,0.3333333333333333
28266,JUN,C,GNA12,0.3333333333333333
28267,JUN,C,GBE1,0.3333333333333333
28268,JUN,C,GBA1,0.3333333333333333
28269,JUN,C,KCNN3,0.3333333333333333
28270,JUN,C,ESYT2,0.3333333333333333
28271,JUN,C,MRTFA,0.3333333333333333
28272,JUN,C,NABP1,0.3333333333333333
28273,JUN,C,UGT2B17,0.3333333333333333
28274,JUN,C,UBC,0.3333333333333333
28275,JUN,C,TACC2,0.3333333333333333
28276,JUN,C,SULT2B1,0.3333333333333333
28277,JUN,C,STK40,0.3333333333333333
28278,JUN,C,SPRED2,0.3333333333333333
28279,JUN,C,SLC9A1,0.3333333333333333
28280,JUN,C,MTHFD2L,0.3333333333333333
28281,JUN,C,SLC38A6,0.3333333333333333
28282,JUN,C,RERE,0.3333333333333333
28283,JUN,C,RAPGEF4,0.3333333333333333
28284,JUN,C,RAD51B,0.3333333333333333
28285,JUN,C,PRNP,0.3333333333333333
28286,JUN,C,PITPNM2,0.3333333333333333
28287,JUN,C,NTRK3,0.3333333333333333
28288,JUN,C,NAV3,0.3333333333333333
28289,JUN,C,SH3RF1,0.3333333333333333
28290,JUN,C,ZBTB20,0.3333333333333333
28291,JUN,C,ERGIC1,0.3333333333333333
28292,JUN,C,DLC1,0.3333333333333333
28293,IRF9,C,STXBP5,0.3333333333333333
28294,IRF9,C,STRIP1,0.3333333333333333
28295,IRF9,C,STON2,0.3333333333333333
28296,IRF9,C,SLC12A7,0.3333333333333333
28297,IRF9,C,SKIC2,0.3333333333333333
28298,IRF9,C,SECTM1,0.3333333333333333
28299,IRF9,C,S100PBP,0.3333333333333333
28300,IRF9,C,TFRC,0.3333333333333333
